mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.614796495437622,0.14807395664526932,0.13010802268981933,0.035250972345456266,10,1,10,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.8634361233480177,0.8636363636363636,0.8820960698689956,0.8860759493670886,0.8928571428571429,0.8776203298155216,0.012003609839586152,8,0.9815418023887079,0.9837837837837838,0.9783549783549783,0.9815817984832069,0.9816612729234089,0.9813847271868171,0.0017363661940279207
1.2008516788482666,0.16054070493513686,0.18399448394775392,0.04535190137402347,10,1,10,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.8546255506607929,0.8687782805429864,0.8711111111111111,0.8823529411764706,0.8928571428571429,0.8739450052697008,0.012933133117911303,15,0.9837486457204767,0.9859154929577465,0.9794594594594594,0.985945945945946,0.9837837837837838,0.9837706655734826,0.0023630185918046115
0.6378281116485596,0.12589621849669522,0.14359960556030274,0.0369992165847982,10,2,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8634361233480177,0.8711111111111111,0.8761061946902655,0.8916666666666667,0.8928571428571429,0.8790354477346408,0.011535176664518495,5,0.9934782608695653,0.9978213507625272,0.99457111834962,0.9956709956709957,0.9935064935064936,0.9950096438318404,0.0016211095826945124
1.198511552810669,0.16930264905335027,0.16116633415222167,0.018681698799479906,10,2,2,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8533333333333334,0.8711111111111111,0.8558558558558559,0.897119341563786,0.9026548672566371,0.8760149018241448,0.0204937696965723,11,0.996742671009772,0.9978213507625272,0.99457111834962,0.9978308026030369,0.9967497291440953,0.9967431343738102,0.001188551225047332
0.6020187377929688,0.11484634608660173,0.1186708927154541,0.015487005254694588,10,2,10,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.8782608695652174,0.8778280542986425,0.8533333333333334,0.8879668049792531,0.8878923766816144,0.8770562877716122,0.012659268673616823,9,0.9762419006479481,0.9837486457204767,0.9707475622968581,0.9751887810140237,0.9752953813104189,0.9762444541979451,0.004208180193783927
1.2478688716888429,0.14160536757395964,0.24893016815185548,0.10899022937002377,10,2,10,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.8634361233480177,0.867579908675799,0.8648648648648649,0.8916666666666667,0.8928571428571429,0.8760809412824984,0.013283938581658218,10,0.9751887810140237,0.9826839826839827,0.9696969696969697,0.9794149512459371,0.9794149512459371,0.9772799271773701,0.004476485404674285
0.7281322956085206,0.13186634938970881,0.1875924587249756,0.11327444769281138,,1,2,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8722466960352423,0.8699551569506726,0.8828828828828829,0.8945147679324894,0.8977777777777778,0.883475456315813,0.011275260491948005,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.388671875,0.17648165912424768,0.2604979038238525,0.1295734230888446,,1,2,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8646288209606987,0.867579908675799,0.875,0.8916666666666667,0.9026548672566371,0.8803060527119604,0.01459052839190012,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.7213252544403076,0.11699021440389783,0.21522064208984376,0.06766548062987,,1,10,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.8744588744588745,0.8699551569506726,0.8699551569506726,0.8823529411764706,0.8828828828828829,0.8759210024839147,0.0057124085681777275,12,0.9869848156182213,0.9847826086956522,0.9837837837837838,0.9827213822894169,0.9881337648327939,0.9852812710439736,0.0020041430886779178
1.43963565826416,0.20801532453535732,0.15945839881896973,0.02461237343829597,,1,10,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.8634361233480177,0.8648648648648649,0.875,0.8898305084745762,0.8968609865470852,0.8779984966469089,0.013336686328683104,7,0.988056460369164,0.9902067464635473,0.9848812095032398,0.9870410367170627,0.987012987012987,0.9874396880132001,0.001727647504101634
0.6861681461334228,0.1195184839129638,0.1342677116394043,0.027033635862942208,,2,2,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8733624454148472,0.8898678414096917,0.8849557522123894,0.895397489539749,0.8977777777777778,0.8882722612708911,0.008682988415535553,1,0.9956521739130435,0.998911860718172,0.9956616052060737,0.9978308026030369,0.9978308026030369,0.9971774490086727,0.001302779518399778
1.2250588417053223,0.1162497598017841,0.16612462997436522,0.04973761408832015,,2,2,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8608695652173913,0.8738738738738738,0.8789237668161435,0.8879668049792531,0.8968609865470852,0.8796989994867493,0.012263531926198409,4,0.996742671009772,0.998911860718172,0.9956616052060737,0.998914223669924,0.9978308026030369,0.9976122326413958,0.0012643631936329097
0.7294891357421875,0.1800408361143828,0.12487645149230957,0.0370539372116293,,2,10,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.8596491228070176,0.8597285067873304,0.8789237668161435,0.9,0.8928571428571429,0.8782317078535268,0.016588681408320476,6,0.9794594594594594,0.9837486457204767,0.9751351351351352,0.9773950484391819,0.9795918367346939,0.9790660250977895,0.0028496407935938253
1.1129648685455322,0.19227857559563818,0.0885685920715332,0.010024794006575802,,2,10,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.8596491228070176,0.8623853211009175,0.8636363636363636,0.8925619834710744,0.8968609865470852,0.8750187555124918,0.016187872146331234,13,0.9794149512459371,0.9827213822894169,0.9761904761904762,0.9815817984832069,0.9795037756202805,0.9798824767658635,0.002233380477608126
