mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.02606935501098633,0.00901081810260179,0.016478252410888673,0.006484227334978479,10,2,5,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8898305084745762,0.8384279475982532,0.875,0.8275862068965517,0.8546255506607929,0.8570940427260348,0.022880246639132944,86,0.9824561403508771,0.9835706462212487,0.9702970297029703,0.975609756097561,0.9726177437020811,0.9769102632149476,0.005271989283223236
0.02106614112854004,0.004979493632851056,0.013000679016113282,0.001184339893114036,10,2,10,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.902127659574468,0.8706896551724138,0.8444444444444444,0.8389830508474576,0.8695652173913043,0.8651620054860176,0.022498701161642376,47,0.9683751363140676,0.9565217391304348,0.9529025191675794,0.9600886917960089,0.9579646017699115,0.9591705376356003,0.005163837995957846
0.018613243103027345,0.00289594274821586,0.012411355972290039,0.0011874807113348553,10,2,20,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.8888888888888888,0.8620689655172413,0.8609865470852018,0.8521739130434782,0.8722466960352423,0.8672730021140105,0.012542473414570765,39,0.9495614035087719,0.9456521739130435,0.9290465631929047,0.933920704845815,0.9502762430939227,0.9416914177108916,0.008620902704721566
0.03380961418151855,0.01474209771212955,0.028612756729125978,0.00894177684312075,10,5,2,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.8851063829787233,0.8547008547008547,0.8392857142857143,0.8451882845188284,0.8803418803418803,0.8609246233652001,0.01852780294222727,55,0.9535135135135135,0.9475935828877006,0.9445048966267682,0.9501084598698482,0.9477124183006536,0.9486865742396968,0.0029983708591808864
0.018090009689331055,0.0033614958165586357,0.010383415222167968,0.0006861502033211242,10,5,5,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.8851063829787233,0.8547008547008547,0.8392857142857143,0.8451882845188284,0.8803418803418803,0.8609246233652001,0.01852780294222727,55,0.9535135135135135,0.9475935828877006,0.9445048966267682,0.9501084598698482,0.9477124183006536,0.9486865742396968,0.0029983708591808864
0.019187307357788085,0.0029945428151184135,0.011875438690185546,0.002092559610770373,10,5,10,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.8851063829787233,0.8547008547008547,0.8392857142857143,0.8451882845188284,0.8803418803418803,0.8609246233652001,0.01852780294222727,55,0.9535135135135135,0.9475935828877006,0.9445048966267682,0.9501084598698482,0.9477124183006536,0.9486865742396968,0.0029983708591808864
0.030590295791625977,0.01874583224019538,0.032332420349121094,0.012314209501802663,10,5,20,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.895397489539749,0.8632478632478633,0.8771929824561403,0.8608695652173913,0.8831168831168831,0.8759649567156054,0.01280528594902721,24,0.9440860215053763,0.9363538295577131,0.9230769230769231,0.9237472766884531,0.9375684556407448,0.9329665012938421,0.008235211787757272
0.018262624740600586,0.003467096667235818,0.012589597702026367,0.0013276705927757614,10,10,2,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.8810572687224669,0.853448275862069,0.9107142857142857,0.8646288209606987,0.8859649122807017,0.8791627127080444,0.01958482725129554,7,0.9178532311062432,0.9157667386609071,0.9122807017543859,0.9138495092693566,0.9218921892189219,0.9163284740019628,0.003350375625198637
0.01957082748413086,0.004116839792308625,0.016188764572143556,0.003618925954165795,10,10,5,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 5}",0.8810572687224669,0.853448275862069,0.9107142857142857,0.8646288209606987,0.8859649122807017,0.8791627127080444,0.01958482725129554,7,0.9178532311062432,0.9157667386609071,0.9122807017543859,0.9138495092693566,0.9218921892189219,0.9163284740019628,0.003350375625198637
0.026700735092163086,0.01757997945969709,0.025374126434326173,0.010875830442803975,10,10,10,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.8810572687224669,0.853448275862069,0.9107142857142857,0.8646288209606987,0.8859649122807017,0.8791627127080444,0.01958482725129554,7,0.9178532311062432,0.9157667386609071,0.9122807017543859,0.9138495092693566,0.9218921892189219,0.9163284740019628,0.003350375625198637
